"age","job","marital","education","default_credit","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","term_deposit_subscribed"
"Workforce","blue-collar","married","primary","no",383,"no","no","telephone",2,"oct",382,2,-1,0,"unknown","no"
"Workforce","housemaid","married","primary","no",0,"yes","no","cellular",19,"aug",92,4,-1,0,"unknown","no"
"Workforce","blue-collar","single","secondary","yes",61,"no","no","cellular",23,"jul",68,2,-1,0,"unknown","no"
"Workforce","management","single","tertiary","no",1637,"yes","no","cellular",20,"apr",150,2,-1,0,"unknown","no"
"Youth","blue-collar","single","secondary","no",975,"yes","no","unknown",18,"jun",59,3,-1,0,"unknown","no"
"Workforce","retired","married","secondary","no",808,"no","no","cellular",16,"jul",481,3,-1,0,"unknown","no"
"Workforce","management","married","secondary","no",430,"yes","no","cellular",18,"nov",91,1,-1,0,"unknown","no"
"Youth","blue-collar","single","secondary","no",381,"yes","no","unknown",26,"may",504,2,-1,0,"unknown","no"
"Workforce","management","single","secondary","no",34,"yes","no","unknown",29,"may",285,1,-1,0,"unknown","no"
"Youth","technician","single","tertiary","no",1026,"yes","no","cellular",13,"may",101,3,-1,0,"unknown","no"
"Workforce","technician","single","unknown","no",2193,"no","no","cellular",29,"jul",305,2,-1,0,"unknown","no"
"Youth","student","single","secondary","no",108,"no","no","cellular",29,"apr",305,3,-1,0,"unknown","yes"
"Workforce","admin.","married","secondary","no",1279,"yes","yes","cellular",28,"jan",102,2,-1,0,"unknown","no"
"Workforce","entrepreneur","married","tertiary","no",2518,"yes","yes","cellular",21,"nov",132,1,186,1,"unknown","no"
"Youth","management","married","secondary","no",369,"no","no","cellular",2,"aug",868,3,342,4,"failure","yes"
"Youth","services","married","secondary","no",7,"yes","yes","cellular",18,"may",55,1,-1,0,"unknown","no"
"Workforce","blue-collar","single","primary","no",2121,"no","no","cellular",21,"nov",326,2,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",2453,"yes","no","unknown",15,"may",1052,1,-1,0,"unknown","yes"
"Youth","admin.","married","secondary","no",205,"no","no","cellular",18,"jul",197,3,-1,0,"unknown","no"
"Workforce","unemployed","married","secondary","no",1289,"no","no","cellular",26,"may",260,2,-1,0,"unknown","no"
"Youth","student","single","unknown","no",5969,"no","no","cellular",30,"apr",110,1,83,7,"failure","no"
"Workforce","technician","divorced","unknown","no",2706,"yes","no","unknown",28,"may",179,3,-1,0,"unknown","no"
"Workforce","technician","divorced","secondary","no",330,"no","no","cellular",27,"aug",27,5,-1,0,"unknown","no"
"Youth","admin.","single","secondary","no",1613,"yes","no","unknown",14,"may",565,1,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",23,"yes","no","unknown",12,"may",22,5,-1,0,"unknown","no"
"Workforce","retired","divorced","secondary","no",4,"no","no","unknown",17,"jun",135,1,-1,0,"unknown","no"
"Workforce","admin.","married","secondary","no",344,"no","no","cellular",30,"apr",364,1,86,2,"unknown","no"
"Youth","admin.","divorced","secondary","no",2294,"yes","no","unknown",21,"may",96,2,-1,0,"unknown","no"
"Workforce","management","married","secondary","no",173,"no","no","unknown",23,"may",48,5,-1,0,"unknown","no"
"Workforce","management","single","tertiary","no",243,"yes","no","cellular",7,"may",160,2,360,3,"failure","no"
"Workforce","blue-collar","married","primary","no",1433,"yes","no","cellular",8,"may",182,2,366,1,"unknown","no"
"Youth","entrepreneur","single","primary","no",1770,"no","yes","cellular",4,"feb",206,2,188,6,"failure","no"
"Youth","management","single","tertiary","no",572,"no","no","cellular",16,"dec",314,1,195,1,"success","yes"
"Youth","management","married","tertiary","no",0,"yes","no","cellular",17,"apr",378,1,-1,0,"unknown","yes"
"Workforce","management","married","unknown","no",1708,"no","no","telephone",23,"jun",193,1,145,3,"failure","no"
"Workforce","blue-collar","married","primary","no",2240,"yes","no","cellular",19,"nov",551,1,183,1,"failure","no"
"Youth","technician","single","tertiary","no",1463,"no","no","cellular",11,"aug",97,2,-1,0,"unknown","no"
"Youth","management","married","tertiary","no",2196,"yes","no","cellular",26,"may",299,2,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",984,"yes","no","unknown",29,"may",109,1,-1,0,"unknown","no"
"Youth","technician","single","secondary","no",4,"no","no","cellular",21,"aug",102,3,-1,0,"unknown","no"
"Workforce","unknown","married","unknown","no",106,"no","no","unknown",12,"may",836,4,-1,0,"unknown","no"
"Workforce","management","married","tertiary","no",-762,"yes","yes","cellular",11,"jul",348,2,-1,0,"unknown","no"
"Workforce","technician","married","tertiary","no",4333,"yes","no","cellular",20,"nov",1490,3,-1,0,"unknown","yes"
"Workforce","services","married","primary","no",0,"yes","no","unknown",26,"may",581,1,-1,0,"unknown","no"
"Youth","technician","married","secondary","no",2919,"yes","no","cellular",14,"jul",101,3,-1,0,"unknown","no"
"Workforce","admin.","married","secondary","no",2,"no","no","telephone",10,"jul",144,2,-1,0,"unknown","no"
"Workforce","entrepreneur","married","secondary","no",196,"no","no","cellular",19,"nov",312,3,-1,0,"unknown","no"
"Youth","services","single","secondary","no",256,"yes","no","cellular",4,"may",101,2,-1,0,"unknown","no"
"Youth","housemaid","single","secondary","no",781,"yes","no","cellular",17,"apr",52,1,-1,0,"unknown","no"
"Workforce","management","divorced","tertiary","no",1633,"no","no","telephone",2,"jun",128,1,-1,0,"unknown","no"
"Youth","technician","single","tertiary","no",336,"no","no","cellular",22,"aug",661,1,-1,0,"unknown","no"
"Youth","services","single","secondary","no",1153,"no","no","cellular",12,"aug",340,2,-1,0,"unknown","no"
"Youth","management","single","tertiary","no",383,"no","no","cellular",6,"feb",645,2,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",244,"yes","yes","cellular",2,"feb",212,1,-1,0,"unknown","no"
"Retired","management","married","tertiary","no",87,"yes","no","cellular",24,"feb",190,2,-1,0,"unknown","no"
"Youth","admin.","married","secondary","no",713,"yes","no","cellular",20,"nov",373,1,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",-35,"yes","yes","unknown",20,"jun",145,24,-1,0,"unknown","no"
"Workforce","management","married","tertiary","no",596,"no","no","cellular",29,"jul",106,2,-1,0,"unknown","no"
"Youth","blue-collar","single","secondary","no",33,"yes","no","unknown",9,"may",557,1,-1,0,"unknown","no"
"Youth","services","married","unknown","no",746,"no","no","unknown",27,"jun",32,1,-1,0,"unknown","no"
"Youth","unemployed","married","secondary","no",0,"no","yes","unknown",26,"jun",465,2,-1,0,"unknown","no"
"Workforce","management","single","tertiary","no",720,"yes","no","unknown",17,"nov",99,1,-1,0,"unknown","no"
"Workforce","management","married","tertiary","no",30,"yes","no","cellular",28,"jul",609,6,-1,0,"unknown","no"
"Youth","technician","single","tertiary","no",2269,"yes","no","cellular",20,"apr",53,1,346,1,"failure","no"
"Workforce","management","married","tertiary","no",6641,"no","no","cellular",30,"jul",105,4,-1,0,"unknown","no"
"Workforce","management","married","tertiary","no",3,"yes","no","cellular",18,"nov",341,1,-1,0,"unknown","no"
"Workforce","management","divorced","tertiary","no",162,"no","no","cellular",25,"aug",323,4,-1,0,"unknown","no"
"Youth","management","single","tertiary","no",19796,"no","no","cellular",20,"nov",41,1,-1,0,"unknown","no"
"Workforce","management","married","tertiary","no",3911,"yes","yes","unknown",30,"may",63,2,-1,0,"unknown","no"
"Workforce","management","single","tertiary","no",551,"no","no","cellular",29,"oct",124,1,-1,0,"unknown","yes"
"Youth","services","single","tertiary","no",748,"yes","no","cellular",18,"may",166,2,357,2,"unknown","no"
"Youth","blue-collar","married","secondary","no",1101,"yes","no","cellular",6,"apr",399,2,-1,0,"unknown","no"
"Workforce","technician","divorced","tertiary","no",2611,"yes","no","cellular",22,"jul",637,2,-1,0,"unknown","no"
"Youth","blue-collar","married","secondary","no",328,"yes","no","cellular",18,"nov",160,2,182,1,"failure","no"
"Workforce","blue-collar","married","primary","no",1087,"yes","no","unknown",12,"jun",77,1,-1,0,"unknown","no"
"Workforce","technician","married","secondary","no",989,"no","no","cellular",11,"aug",356,1,-1,0,"unknown","no"
"Workforce","entrepreneur","divorced","tertiary","no",199,"yes","yes","cellular",3,"feb",373,1,236,2,"failure","no"
"Workforce","self-employed","married","tertiary","no",6237,"yes","no","cellular",8,"may",63,1,169,2,"failure","no"
"Workforce","management","single","secondary","no",244,"yes","no","unknown",15,"may",244,1,-1,0,"unknown","no"
"Workforce","management","divorced","tertiary","no",0,"no","no","unknown",17,"jun",437,2,-1,0,"unknown","no"
"Workforce","technician","single","tertiary","no",4537,"yes","no","unknown",16,"may",337,2,-1,0,"unknown","no"
"Workforce","entrepreneur","divorced","secondary","no",159,"yes","no","unknown",13,"may",95,3,-1,0,"unknown","no"
"Workforce","blue-collar","divorced","primary","no",25,"yes","no","unknown",3,"jun",236,7,-1,0,"unknown","no"
"Workforce","management","married","primary","no",2793,"yes","no","telephone",25,"jul",102,4,-1,0,"unknown","no"
"Workforce","management","single","tertiary","no",687,"yes","no","cellular",12,"may",43,1,347,2,"failure","no"
"Youth","management","single","tertiary","no",0,"yes","no","cellular",8,"jul",454,1,-1,0,"unknown","no"
"Youth","management","single","tertiary","no",1625,"yes","no","cellular",19,"aug",451,6,-1,0,"unknown","no"
"Retired","retired","married","tertiary","no",45,"no","no","cellular",28,"aug",39,5,-1,0,"unknown","no"
"Youth","admin.","married","secondary","no",7,"yes","yes","cellular",22,"jul",209,3,-1,0,"unknown","no"
"Youth","management","single","tertiary","no",289,"yes","no","cellular",17,"apr",388,1,-1,0,"unknown","no"
"Workforce","blue-collar","married","unknown","no",2113,"yes","no","telephone",9,"jul",20,5,-1,0,"unknown","no"
"Youth","technician","single","unknown","no",726,"yes","no","cellular",5,"may",163,1,-1,0,"unknown","no"
"Workforce","services","single","secondary","no",1539,"no","no","unknown",20,"jun",65,2,-1,0,"unknown","no"
"Workforce","admin.","divorced","secondary","no",361,"no","yes","cellular",20,"nov",147,1,-1,0,"unknown","no"
"Workforce","services","married","secondary","no",653,"no","no","cellular",11,"aug",317,2,-1,0,"unknown","no"
"Workforce","management","married","tertiary","no",0,"yes","no","cellular",23,"jul",285,3,-1,0,"unknown","no"
"Workforce","admin.","single","tertiary","no",635,"no","no","cellular",13,"feb",56,1,-1,0,"unknown","no"
"Youth","technician","single","secondary","no",1161,"yes","no","cellular",20,"apr",17,5,334,1,"failure","no"
"Workforce","management","married","primary","no",1727,"no","no","telephone",1,"jun",336,2,-1,0,"unknown","no"
"Workforce","admin.","divorced","secondary","no",48,"no","yes","cellular",17,"nov",591,1,-1,0,"unknown","no"
"Youth","management","married","tertiary","no",180,"no","no","cellular",16,"jun",298,3,-1,0,"unknown","no"
"Workforce","admin.","married","secondary","no",0,"yes","no","unknown",15,"may",225,1,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",0,"yes","yes","cellular",21,"aug",140,5,-1,0,"unknown","no"
"Youth","entrepreneur","single","tertiary","no",140,"yes","no","cellular",7,"may",348,1,-1,0,"unknown","no"
"Workforce","technician","single","secondary","no",556,"yes","no","cellular",17,"apr",234,1,323,1,"failure","no"
"Workforce","management","married","tertiary","no",4152,"yes","no","cellular",30,"apr",750,2,164,4,"unknown","yes"
"Workforce","admin.","single","secondary","no",18,"no","no","unknown",12,"may",574,6,-1,0,"unknown","no"
"Workforce","management","single","tertiary","no",900,"no","no","cellular",6,"aug",499,4,-1,0,"unknown","no"
"Retired","housemaid","divorced","primary","no",1412,"no","no","cellular",22,"jul",127,4,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",1313,"no","no","unknown",14,"may",87,1,-1,0,"unknown","no"
"Youth","blue-collar","married","primary","no",1261,"yes","no","cellular",21,"nov",104,1,182,1,"failure","no"
"Workforce","services","single","primary","no",183,"no","no","unknown",12,"jun",167,5,-1,0,"unknown","no"
"Workforce","technician","married","secondary","no",13,"yes","no","cellular",18,"nov",145,2,-1,0,"unknown","no"
"Youth","management","married","tertiary","no",17946,"yes","no","unknown",23,"may",256,1,-1,0,"unknown","no"
"Youth","technician","single","tertiary","no",632,"yes","no","cellular",28,"aug",82,7,-1,0,"unknown","no"
"Workforce","retired","divorced","tertiary","no",559,"yes","no","unknown",13,"may",168,2,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",421,"yes","no","cellular",20,"nov",677,1,-1,0,"unknown","yes"
"Workforce","management","single","tertiary","no",824,"no","no","cellular",8,"may",466,1,354,2,"failure","no"
"Retired","retired","married","secondary","no",951,"no","yes","cellular",7,"apr",83,1,-1,0,"unknown","no"
"Workforce","housemaid","single","primary","no",46,"no","no","cellular",3,"aug",113,2,180,1,"failure","yes"
"Workforce","blue-collar","married","primary","no",2832,"yes","no","cellular",20,"apr",122,4,238,12,"unknown","no"
"Workforce","blue-collar","married","primary","no",-124,"yes","no","unknown",27,"may",47,5,-1,0,"unknown","no"
"Youth","management","married","tertiary","no",3330,"no","no","cellular",7,"aug",109,6,-1,0,"unknown","no"
"Workforce","services","married","primary","no",1700,"yes","no","cellular",29,"jul",178,12,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",24,"no","no","unknown",16,"jun",109,2,-1,0,"unknown","no"
"Youth","blue-collar","married","secondary","no",2,"yes","yes","cellular",17,"apr",291,2,326,1,"failure","no"
"Retired","retired","married","primary","no",97,"no","no","cellular",14,"aug",210,4,-1,0,"unknown","no"
"Workforce","services","married","secondary","no",1572,"yes","no","cellular",9,"jul",185,1,-1,0,"unknown","no"
"Workforce","self-employed","married","secondary","no",123,"no","no","unknown",13,"may",81,1,-1,0,"unknown","no"
"Youth","management","single","tertiary","no",7544,"yes","no","unknown",26,"may",470,1,-1,0,"unknown","no"
"Workforce","management","married","secondary","no",242,"no","no","cellular",17,"nov",88,2,-1,0,"unknown","no"
"Workforce","management","married","secondary","no",1112,"yes","no","telephone",20,"apr",21,3,-1,0,"unknown","no"
"Workforce","management","single","secondary","no",247,"yes","no","unknown",20,"may",130,2,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",669,"yes","no","cellular",13,"may",15,7,-1,0,"unknown","no"
"Workforce","services","single","secondary","no",3644,"no","no","unknown",9,"jun",83,2,-1,0,"unknown","no"
"Workforce","services","divorced","unknown","no",6360,"no","no","unknown",20,"jun",1409,2,-1,0,"unknown","yes"
"Youth","admin.","divorced","secondary","no",-19,"yes","no","unknown",30,"may",97,2,-1,0,"unknown","no"
"Workforce","entrepreneur","married","tertiary","no",5403,"no","no","unknown",6,"jun",42,1,-1,0,"unknown","no"
"Youth","technician","married","secondary","no",26,"no","no","cellular",20,"aug",55,2,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",504,"yes","no","cellular",20,"apr",87,2,347,2,"failure","no"
"Workforce","services","married","secondary","no",-626,"yes","yes","cellular",5,"may",369,2,278,5,"failure","no"
"Workforce","technician","married","secondary","no",967,"no","no","cellular",7,"jul",248,3,-1,0,"unknown","no"
"Youth","management","single","tertiary","no",3140,"no","no","unknown",12,"jun",130,3,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","yes",-918,"yes","no","unknown",16,"jun",253,2,-1,0,"unknown","no"
"Youth","management","single","tertiary","no",0,"no","no","cellular",27,"aug",191,4,-1,0,"unknown","no"
"Workforce","blue-collar","divorced","secondary","no",-333,"yes","no","cellular",30,"jan",118,3,270,2,"failure","no"
